,target
82949,0
125295,0
39017,0
343488,0
302513,0
321228,0
223845,0
212822,1
373126,0
322510,0
280380,0
301505,0
268026,0
343682,0
281629,0
269320,0
356052,0
358373,0
338367,0
327388,0
14121,0
153940,0
123289,0
370619,0
109589,0
9094,0
138173,0
142013,0
178196,0
207386,0
267520,0
77119,0
286233,0
104058,0
296486,0
257576,0
375717,0
184774,0
155633,0
365197,0
109918,0
327182,0
241093,0
227422,0
353775,0
40841,0
337458,0
44199,1
149874,0
162564,0
47246,0
324412,0
188742,0
76920,0
274984,0
37718,0
278801,0
82017,0
311210,0
278058,0
355410,0
164094,0
101423,0
162531,0
253339,0
204751,0
388832,0
274177,0
155699,0
224111,0
147899,0
44385,0
105657,0
231267,0
43222,0
185668,0
264333,0
8412,0
318428,0
272033,0
370943,0
91588,0
354123,0
270581,0
157438,0
12096,0
166476,0
2944,0
293976,0
146052,0
24569,0
339447,0
163046,0
288978,0
28185,0
147632,0
474,0
332667,0
224573,0
135958,0
268726,0
103171,0
39120,0
188254,0
286473,0
369030,0
207670,0
314601,0
110647,0
130261,0
50537,0
102925,0
201187,0
25703,0
373543,0
197426,0
301977,0
352172,0
81106,0
38095,0
33023,0
107663,0
134494,0
355514,0
265764,0
223803,0
104767,0
28138,0
112075,0
52167,0
64655,0
317719,0
326697,0
12847,0
173295,0
131738,0
257743,0
382633,0
367712,0
78633,0
247370,0
257114,0
11389,0
290576,0
365196,0
145244,0
178538,0
352159,0
386218,0
163683,0
16548,0
183223,0
253632,0
295563,0
297179,0
316397,0
264922,0
346630,0
250769,0
289227,0
89324,0
230509,0
149230,0
370832,0
332813,0
121909,0
288881,0
352323,0
190196,0
60105,0
378083,0
254923,0
72869,0
74186,0
311825,0
100243,0
70426,0
169039,0
59143,0
46091,0
384307,0
1632,0
283546,0
96114,0
14036,0
122623,0
81627,0
293801,0
4357,0
281153,0
284720,1
385712,0
167517,0
219858,0
75267,0
375790,0
262220,0
204122,0
174661,0
209942,0
354419,0
232388,0
168905,0
363299,0
331803,0
38835,0
47020,0
70120,0
305822,0
268853,1
56242,0
190245,0
90583,0
55480,0
32450,0
275729,0
255122,0
258359,0
270031,0
181859,0
165103,0
331185,0
103044,0
220129,0
241608,0
362878,0
155781,0
118805,0
355948,0
353838,0
199298,0
363633,0
343402,0
38345,0
391529,0
374562,0
139288,0
261294,0
175031,0
154419,0
68446,0
95217,0
260405,0
185816,0
344255,0
354795,0
127938,0
277750,0
324821,0
160281,0
375310,0
227664,0
331459,0
57102,0
228871,0
336201,0
289754,0
136561,0
277633,0
187883,0
383317,0
129023,0
218681,0
294700,0
346493,0
292594,0
26448,0
203665,0
3266,0
170298,0
388920,0
149566,0
369425,0
114484,0
282012,0
6304,0
108306,0
144671,0
202173,0
226728,0
218694,0
17513,0
75607,0
372793,0
250320,0
257885,0
3452,0
219485,0
288685,0
349625,0
187798,1
206519,0
188854,0
2985,1
179167,0
328373,0
107493,0
249756,0
363784,0
111450,0
186610,0
32985,0
368640,0
358530,0
291041,0
33192,0
255268,0
87477,0
297277,0
249250,0
154021,0
333576,0
235592,0
232197,0
53101,0
260233,0
234999,0
161371,0
248660,0
191016,0
152423,0
167100,0
303871,0
179628,0
36790,0
259852,0
137455,0
334702,0
87917,1
210301,0
249797,0
83539,0
198049,0
166056,0
321342,0
211681,0
336084,0
298561,0
134234,0
143267,0
8244,0
323387,0
337316,0
381158,0
105381,0
135046,0
332835,0
64883,0
270631,0
58798,0
30267,0
96926,0
158153,0
116432,0
49937,0
55164,0
387086,0
277202,0
86188,0
9739,0
158212,0
375102,0
194356,0
95039,0
85375,0
170954,0
230699,0
97585,0
107861,0
166487,0
157485,0
379044,0
352096,0
267930,0
39099,0
118890,0
40037,0
326691,0
344781,0
52541,0
392082,0
326810,0
349375,0
213312,0
226846,0
209815,0
89712,0
142183,0
57813,0
88015,0
51179,0
329668,0
362668,0
324861,0
189173,0
12398,0
91522,0
54644,0
366923,0
246595,0
229297,0
180022,0
35735,0
388489,0
217963,0
145176,0
335669,0
134493,0
142125,0
137849,0
185257,0
308405,0
134971,0
149033,0
326705,0
276758,1
84362,0
331621,0
80797,0
199000,0
16995,0
105482,0
316423,0
246112,0
251846,0
136363,0
337568,0
138331,0
109090,0
352067,0
175670,0
27207,0
283802,0
366972,0
317728,0
156119,0
14461,0
151241,0
78875,0
89142,0
291970,0
77064,0
130707,0
282814,0
252998,0
272407,0
320857,0
290537,0
28738,0
248006,0
216033,0
314497,0
229387,0
258270,0
346380,0
146897,0
330253,0
2353,0
370991,0
216592,0
324779,0
164341,0
48639,0
53158,0
223902,0
323910,0
5289,0
336896,0
73188,0
267092,0
50023,0
223813,0
312355,0
18721,0
83896,0
139434,0
47884,0
120254,0
86568,0
308857,0
12798,0
103949,0
191169,0
230294,0
120038,0
198818,0
247511,0
361901,0
186550,0
109992,0
119098,0
101769,0
215313,0
158541,0
160595,0
288451,0
296906,0
307756,0
54881,0
344030,0
48489,0
206757,0
248448,0
269298,0
98432,0
152519,0
215673,0
175477,0
63754,0
209451,0
230858,1
304908,0
237326,0
44542,0
346366,0
22658,0
149743,0
162174,0
321451,0
384663,0
290070,0
308014,0
315903,0
297258,0
367586,0
352088,0
238424,0
169699,0
231738,0
390331,0
57714,0
160713,0
48764,0
149268,0
147639,0
193477,0
217060,0
300330,0
275700,0
192108,0
21915,0
210322,0
151468,0
291968,0
164343,0
323859,0
122578,0
319310,0
11302,0
174937,0
164522,0
235686,0
268276,0
217976,0
382976,0
200935,0
191383,0
23049,0
137764,0
338345,0
321922,0
294604,0
48016,0
170500,0
111525,0
282408,0
309654,0
134881,0
200402,0
25470,0
174801,0
62083,0
126489,0
155246,0
260574,0
277580,0
321877,0
153086,0
278989,0
97301,0
373230,0
316301,1
253076,0
153900,0
153855,0
265176,0
125006,0
268914,1
387991,0
155224,0
52601,0
74444,0
210942,0
358045,0
97659,0
55231,0
241617,0
346203,0
85169,0
129411,0
85635,0
72343,0
7869,0
230154,0
323138,0
189313,0
224934,0
323261,0
40591,0
54960,0
162546,0
350725,0
63960,0
172153,0
221826,0
273162,0
185125,0
182411,0
367774,0
243093,0
168467,0
20851,0
17442,0
109770,0
291026,0
217531,0
382509,0
345530,0
238759,0
200734,0
160203,0
224180,0
131530,0
319241,0
201564,0
294941,0
364426,0
201195,0
27597,0
306255,0
133989,0
137645,0
163657,0
339465,0
209598,0
105586,0
139130,0
318989,0
299679,0
89559,0
10110,0
377725,0
375902,0
360612,0
319670,0
11545,0
7602,0
201320,0
385254,0
382663,0
144673,0
216827,0
155157,0
336706,0
77373,0
121992,0
292095,0
316928,0
66016,0
360261,0
45713,0
121409,0
303259,0
115025,0
96541,0
119205,0
100554,0
288458,0
49740,0
119373,0
148680,0
64005,0
190775,0
214478,0
165709,0
126781,0
277998,0
235790,0
193979,0
281660,0
110935,0
346353,0
391778,0
319771,0
278602,1
131055,0
270467,0
60739,0
351902,0
153841,0
270466,0
243114,0
356508,0
212575,0
91410,0
6362,0
302252,0
258610,0
270092,0
12702,0
7060,0
224957,0
26908,0
187383,0
227805,0
132119,0
112388,0
164197,0
170488,0
81900,0
188203,0
42590,0
266509,0
367322,0
145684,0
57012,0
54712,0
118196,0
135722,0
361693,0
241917,0
98695,0
336665,0
179488,0
18703,0
226966,0
192029,0
163437,0
139205,0
140436,0
99903,0
221199,0
235016,0
245045,0
273223,0
213231,0
308153,0
389365,0
172503,0
345523,0
378094,0
62584,0
244481,0
333754,0
386863,0
162196,0
251806,0
125560,0
197649,0
4004,0
178061,0
50463,0
299176,0
74267,0
159766,0
271410,0
172632,0
357270,0
197733,0
95123,0
14386,0
71647,0
249985,0
256331,0
225974,0
123249,0
281104,0
66669,0
309205,0
301770,0
62419,0
36444,0
110542,0
55451,0
121219,0
92983,0
192740,0
143985,0
117000,0
127570,0
201072,0
303852,0
180043,0
99240,0
209781,0
272149,0
37502,0
16185,0
221973,0
321299,0
263473,0
277144,0
335750,0
302962,0
209199,0
28023,0
347257,0
340035,1
330959,0
392261,0
173601,0
27172,0
212371,0
367536,0
103553,0
25887,0
262353,0
194808,0
191577,0
135406,0
359174,0
271262,0
119637,0
246962,0
71403,0
294085,0
321294,0
48337,0
236179,0
234975,0
211482,0
284106,0
146054,0
190260,0
157331,0
38588,0
198401,0
292961,0
256287,0
348868,0
351152,0
340715,0
293829,0
171586,0
333520,0
257495,0
235753,0
238587,0
281126,0
86115,0
349057,0
321987,0
174733,0
76327,0
282248,0
225690,0
240041,0
258946,0
187652,0
15830,0
307390,0
319109,0
53192,0
312472,0
321337,0
295960,0
61490,0
77922,0
206146,0
390449,0
357192,0
266688,0
246562,0
165031,0
283484,0
100131,0
234874,0
269866,0
50419,0
229613,0
260678,0
300528,1
350407,0
9008,0
161627,0
359018,0
145596,0
1692,0
286681,0
262298,0
188137,0
126800,0
380564,0
348670,0
225557,0
107952,0
254504,0
102847,0
215162,0
324703,0
3939,0
39624,0
41212,0
279591,0
298581,0
301546,0
83270,0
9271,0
275544,0
382441,0
161311,0
344977,0
9912,0
295293,0
282025,0
172630,0
30927,0
221706,0
285277,0
185200,0
145085,1
372265,0
245321,0
310373,0
367247,0
209839,0
340300,0
154876,0
349660,0
193557,0
209440,0
110221,0
89542,0
211647,0
361756,0
365294,0
14587,0
22685,0
78615,0
326537,0
381720,0
208816,0
79576,0
343312,0
237976,0
255027,0
346643,0
41123,0
262138,0
50413,0
301251,0
113813,0
364718,0
73006,0
392274,0
16477,0
143150,0
82898,0
70859,0
308251,0
247123,0
351804,0
198197,0
191507,0
272965,0
319353,0
101019,0
77366,0
361920,0
123802,0
374312,0
255642,0
170879,0
236516,0
144690,0
290778,0
73650,0
205846,0
374118,0
68109,0
170651,0
31635,0
62792,0
196076,0
214179,0
187437,0
250885,0
331323,0
234402,0
355510,0
100410,0
239718,0
215010,0
103450,0
26172,0
93471,0
85794,0
330854,0
273467,0
185929,0
235558,0
196165,0
88143,0
286574,0
297445,0
63931,0
9680,0
349280,0
121008,0
110256,0
255989,0
81079,0
199511,0
206984,0
176874,0
121276,0
304444,0
183800,0
26457,0
30309,0
126677,0
74283,0
270839,0
340757,0
370576,0
313978,0
48520,0
266902,0
152713,0
200546,0
140709,0
130726,0
85932,0
50606,0
294517,0
147295,0
56766,0
152540,0
47899,0
17929,0
344850,0
141889,0
199865,0
43750,0
199690,0
89219,0
200631,0
201780,0
290058,0
378145,0
160408,0
308945,0
121281,0
151849,0
62260,0
276975,0
266755,0
33731,0
375132,0
249338,0
200793,0
110379,0
294047,0
31805,0
71850,0
128618,0
95083,0
31222,0
217059,0
302572,0
116507,0
211982,0
185748,0
280734,0
296708,0
288508,0
226570,0
310930,0
302506,0
320747,0
238346,0
83793,0
67423,0
253975,0
331950,0
390928,0
173852,0
83698,0
241750,0
322443,0
275662,0
170112,0
27961,0
283517,0
48078,0
167943,0
391392,0
275737,0
337490,0
232430,0
299533,0
264262,0
352938,0
296638,0
352123,0
197444,0
237834,0
214925,0
4091,0
207099,0
331117,0
204893,1
2789,0
168497,0
342968,0
194382,0
257566,0
23689,0
31706,0
219564,0
55325,0
377506,0
317000,0
312016,0
299601,0
380502,0
212260,0
364730,0
323726,0
138013,0
329713,0
71681,0
183041,0
388261,0
141476,0
55956,0
207555,0
112979,0
382434,0
379321,0
75556,0
83852,0
259222,0
366864,0
162672,0
206152,0
134123,0
299456,0
107529,0
213037,0
237484,0
346501,0
71122,0
152621,0
8130,0
142227,0
221165,0
9610,0
368751,0
357711,0
209288,0
281467,0
100087,0
19212,0
125437,0
101171,0
251726,0
325057,0
3766,0
172491,0
210464,0
74661,0
329542,1
341026,0
213739,0
277249,0
254978,0
19477,0
134173,0
313329,0
256309,0
361116,0
309714,0
65778,0
344481,0
272464,0
128756,0
146606,0
29446,0
294018,0
203587,0
209585,0
336979,0
293953,0
370700,0
331152,0
116309,0
117553,0
215194,0
2937,0
324980,0
14003,0
319760,0
253913,0
251929,0
277615,0
133909,0
319762,0
344130,0
202407,0
118087,0
206928,0
230955,1
313704,0
87268,0
82480,0
89488,1
366201,0
306856,0
232585,0
317835,0
166343,0
119997,0
267369,0
54553,0
379159,0
147418,0
96767,0
348874,0
104701,0
93795,0
77445,0
351869,0
60726,0
103761,0
170717,0
175500,0
263558,0
354291,0
18274,0
263217,0
51536,0
372724,0
101024,0
296644,1
120669,0
28716,0
183915,0
195289,0
91441,0
285227,0
290518,0
119358,0
159099,0
104813,0
282332,0
200722,0
160356,0
4525,0
362895,0
165524,0
129163,0
77213,0
368581,0
72491,0
157778,0
94584,0
303152,0
352970,0
242170,0
13858,0
199890,0
325496,0
182729,0
1721,0
206306,0
212889,1
110427,0
355199,0
222821,0
225419,0
159211,0
151745,0
315826,0
326406,0
32816,0
89805,0
291786,0
117528,0
286617,0
324947,0
322676,0
40200,0
35271,0
290059,0
36385,0
88083,0
337902,0
356448,0
220357,0
137367,0
101983,0
252837,0
173563,0
188231,0
129305,0
268367,0
122840,0
111459,0
310169,0
110455,0
249545,0
174943,0
350035,0
91705,0
273444,0
48111,0
149329,0
26675,0
237529,0
89486,1
305413,0
45611,0
257104,0
44802,0
74095,0
76970,0
263922,0
11920,0
58474,0
275629,0
121574,0
223320,0
370489,0
162743,0
382680,0
198098,0
279366,0
121641,0
376759,0
26841,0
142683,0
72973,0
167951,0
29014,0
172265,0
236099,0
74274,0
222555,0
240688,0
11286,0
262754,0
128382,0
346139,0
21092,0
36487,0
163534,0
25139,0
231523,0
264968,0
58992,0
126701,0
63955,0
240387,0
1364,0
16113,0
199440,0
20111,0
1535,0
213905,0
4096,0
377695,0
90841,0
217652,0
128408,0
323620,0
65363,0
361820,0
66994,0
336241,0
116622,1
85901,0
124482,0
125753,0
32280,0
71501,0
390277,0
115285,0
147226,0
80240,0
123757,0
50321,0
331741,0
257506,0
123308,0
383241,0
96851,0
285038,0
306467,0
90913,0
7775,0
167179,0
324063,0
146473,0
288844,0
242093,0
207942,0
261198,0
174620,0
337686,0
11496,0
345087,0
85584,0
134196,0
271015,0
249460,0
386026,0
262034,0
79314,0
274411,0
251720,0
10380,0
172448,0
132870,0
134821,0
314982,0
200644,0
341489,0
139822,0
389680,0
226042,0
10457,0
262103,0
33995,0
302116,0
261810,1
373827,0
217545,0
219957,0
167485,0
338132,0
275653,0
365823,0
27682,0
333208,0
171538,0
153741,0
108451,0
332763,0
373519,0
277447,0
1061,0
74928,0
166572,0
71444,0
68210,0
169897,0
159797,0
67136,0
251240,0
108026,0
50213,0
321187,0
58085,0
280747,0
114341,0
271643,0
30098,0
334136,0
291861,0
69302,0
302610,0
237002,0
330247,0
370487,0
284350,0
207348,0
164944,0
188496,0
105499,0
98459,0
202741,0
185858,0
152978,0
98405,0
181829,0
307891,0
215523,0
116673,0
355737,0
245475,0
84197,0
34509,0
316518,0
57100,0
223339,0
35009,0
110630,0
123606,0
66233,0
6450,0
305888,0
156067,0
116910,0
108208,0
203771,0
247252,0
29614,0
43139,0
58597,0
181406,0
243983,0
166461,0
265029,0
368104,0
203804,0
5272,0
60228,0
262683,0
243402,0
132716,0
356893,0
209165,0
35659,0
164563,0
72828,0
157980,0
257901,0
255735,0
277006,0
271877,0
99661,0
375894,0
124593,0
121255,0
60939,0
288103,0
253795,0
206054,0
383411,0
68474,0
285554,0
106527,0
29737,0
87299,0
78535,0
383803,0
248025,0
169946,0
168948,0
149037,0
54300,0
104507,0
363293,0
352052,0
68696,0
305231,0
61710,0
8566,0
179841,0
220998,0
19866,0
236064,0
342223,0
327061,0
347195,0
15826,0
273008,0
293220,0
347078,0
303573,0
193616,0
87108,0
274330,0
303916,0
150364,0
53074,0
91081,0
80244,0
137241,0
191789,0
376839,0
119052,0
390558,0
284236,0
169221,0
109368,0
103621,0
319177,0
263223,0
374191,0
3717,0
298328,0
221747,0
26075,0
109461,0
138604,0
45033,0
149364,0
134857,0
189270,0
214394,0
175020,0
27331,0
50915,0
284416,0
391326,0
65925,1
337185,0
166210,0
348409,0
8079,0
98377,0
271705,0
266442,0
336541,0
66882,0
24935,0
71193,0
163744,0
383568,0
293497,0
220697,0
29548,0
123795,0
192292,0
307287,0
161316,0
125430,0
133407,0
278595,0
153304,0
109621,0
265861,0
1456,0
316480,0
106057,0
226287,0
242883,0
18553,0
134276,0
353684,0
340801,0
263286,0
132589,0
102075,0
389505,0
274314,0
204715,0
376351,0
23618,0
352495,0
91277,0
61667,0
332739,0
383724,0
380854,0
1394,0
168931,0
289050,0
94249,0
132966,0
123208,0
100859,0
50133,0
353410,0
217695,0
377889,0
173476,0
294201,0
261044,0
323501,0
16218,0
309492,0
87380,0
307821,0
290839,0
349261,0
249392,0
96484,0
43195,0
302508,0
215983,0
365631,0
117303,0
53717,0
41335,0
330188,0
270437,0
164650,0
228829,0
41381,0
116357,0
186035,0
247264,0
266186,0
52013,0
294912,0
223461,0
239838,0
186438,0
307960,0
280986,0
267500,0
82441,0
210790,0
351915,0
297938,0
5534,0
184320,0
116451,0
96644,0
251248,0
38271,0
59643,0
17475,0
145834,0
93590,0
148261,0
124170,0
52899,0
322897,0
134801,1
168957,0
392851,0
22332,0
73120,0
186148,0
13823,0
291919,0
35662,0
307090,0
347286,0
98604,0
99165,0
235477,1
219509,0
64721,0
262735,0
179489,0
192059,0
379154,0
225676,0
111723,0
260497,0
178908,0
336698,0
131269,1
114378,0
203691,0
117948,0
125930,0
322830,0
32605,0
69380,0
387449,0
205478,0
248308,0
337142,0
234933,0
256632,0
216751,0
342631,0
376426,0
20967,0
265912,0
24029,0
9960,0
192335,0
323451,0
264696,0
243375,0
246450,0
255997,0
274784,0
349900,0
6979,0
172294,0
83939,0
236449,0
377994,0
104949,0
328260,0
72864,0
108559,0
267953,0
216861,0
381384,0
7261,0
259161,0
18963,0
146980,0
269216,0
129881,0
59960,0
280034,0
331692,0
241507,0
88972,0
203470,0
94544,0
359466,0
219176,0
389234,0
53420,0
123836,0
227815,0
284109,0
119895,1
122657,0
332305,0
262791,0
369351,0
140939,0
134012,0
340576,0
13771,0
317761,0
223017,0
225924,0
264900,0
17441,0
54998,0
277028,0
378689,0
368836,0
133056,0
336945,0
309336,0
40713,0
115217,0
363490,0
173570,0
292958,0
